"Var1","Var2"
-1.4018982171171,-1.42716319625081
-1.41041131387954,-1.44068796993569
-1.42930189524822,-1.39815385299399
-1.41708635571605,-1.37897771223121
-1.42013285129767,-1.41930735816924
-1.40557350790054,-1.39585613859097
-1.41033168930823,-1.44992469550228
-1.44153160869885,-1.42514186583941
-1.40385024796668,-1.39509641806692
-1.40059246759584,-1.40337926143316
-1.40394084949771,-1.41627756638831
-1.4280670936315,-1.39909196909274
-1.42104214754671,-1.40797965250287
-1.40430387603488,-1.40993680585148
-1.40161983230374,-1.41941210199175
-1.41809805563759,-1.42125955962584
-1.41470022098855,-1.43344489999369
-1.436237071833,-1.45485324327506
-1.37972739165382,-1.42360467367287
-1.398464706007,-1.42947660176251
-1.41418971243718,-1.45755220868378
-1.39302242180981,-1.42992578906366
-1.44046891453987,-1.40775927310537
-1.38748140349481,-1.43577329242844
-1.40182647541794,-1.40272766475393
-1.39650330718092,-1.40735255522961
-1.4091887245751,-1.41611911087635
-1.41940783112891,-1.39963741870758
-1.3978943937386,-1.43184007380739
-1.40408600674714,-1.38762314997132
-1.40885153057117,-1.43406262913383
-1.43683630824456,-1.40770331681407
-1.41518445532315,-1.41383681530394
-1.38968449580818,-1.40688846996264
-1.42502774328655,-1.41722995404646
-1.42581707660685,-1.40618247892431
-1.3993162288389,-1.41161593587463
-1.40684562049447,-1.41390484856228
-1.39837971784942,-1.39776437865539
-1.39005702917876,-1.38885095750341
-1.41784817631585,-1.40812685233681
-1.42510606849042,-1.38018422291085
-1.41260527944035,-1.41256354774365
-1.40573965557412,-1.40557632515364
-1.41016705530823,-1.41531627447926
-1.40669968541193,-1.39771556155922
-1.4063503616133,-1.37891163291547
-1.41356808103587,-1.40538209600399
-1.41878165938151,-1.43683241097909
-1.42880975439198,-1.4438078255356
-1.39149283863143,-1.43374240356549
-1.42836916363122,-1.41456972139577
-1.41439423367832,-1.39612594592357
-1.40233469251543,-1.42581798995675
-1.43643244993179,-1.40890406045336
-1.41330018900346,-1.38375439016897
-1.43843435119389,-1.43192890891221
-1.41859963004093,-1.41633837003815
-1.39406399402484,-1.40597865487056
-1.42454764848611,-1.40289165955928
-1.42808360904541,-1.41009391666437
-1.40903926239613,-1.37646022152941
-1.41574303885948,-1.38990993618505
-1.41837040059177,-1.40689668699451
-1.41408706997725,-1.43125260423448
-1.42146023585039,-1.4352480178989
-1.40585158756446,-1.40518472919969
-1.44456388135673,-1.41091885295565
-1.43703789453839,-1.37790923438706
-1.40464894613611,-1.42947604076446
-1.42207524210189,-1.40075076730984
-1.42565641128051,-1.41964832521645
-1.4292111322909,-1.40103867177297
-1.41097407567263,-1.41135876033568
-1.42508942715575,-1.4201234421222
-1.41972983329708,-1.40946443188385
-1.41926214310613,-1.42421785160729
-1.39061619293371,-1.44277561990943
-1.44046762234204,-1.37133438700194
-1.37235300764286,-1.42429326269969
-1.40022281378023,-1.40983508667384
-1.39331552901959,-1.40651692053717
-1.43882172887561,-1.37799290459117
-1.42191686750928,-1.41020545326131
-1.41981326952663,-1.39463646735203
-1.39765722027834,-1.40786581420465
-1.42067942818288,-1.40763029405189
-1.42436032529333,-1.41800431645626
-1.38355568099771,-1.41459182478608
-1.3986059967343,-1.38729659428349
-1.40666016963862,-1.39668310743072
-1.41207363455649,-1.43264214930532
-1.40903502664611,-1.43501162974073
-1.40410544857877,-1.40625861949713
-1.39548259733053,-1.40087528280344
-1.42926488738965,-1.40757917051434
-1.41842920716957,-1.43203538565
-1.41055729672484,-1.42199109586439
-1.36816277294881,-1.40151652177209
-1.41623545730234,-1.43630201311513
-1.43382565524572,-1.41840308841224
-1.42479607572047,-1.43450199670496
-1.43239948921866,-1.39126813008747
-1.405780849563,-1.40962951577047
-1.43778357057403,-1.39013009308695
-1.41082077209657,-1.40083049709626
-1.41798146530258,-1.43254732853284
-1.39836605298684,-1.40863058089405
-1.43232380057171,-1.42697897923875
-1.44132333013745,-1.41046889969505
-1.40149182003806,-1.41433889248302
-1.40838739630462,-1.41132162036681
-1.44862316899016,-1.41587283989036
-1.41840481699098,-1.38566046515193
-1.42744896299828,-1.42237299926998
-1.40222080035859,-1.3954898489622
-1.44874867476844,-1.41936637397407
-1.38053683702479,-1.39635433837621
-1.38276721658971,-1.36993545595766
-1.40368407430916,-1.407796239225
-1.43497461698212,-1.41385329757204
-1.43340281544476,-1.41361286777897
-1.39376189927812,-1.40128450613431
-1.40239433281747,-1.41358724625784
-1.40501865626409,-1.39601496944952
-1.42248335682853,-1.42344007983326
-1.39354051411771,-1.40987676482476
-1.3746185832302,-1.42646051427308
-1.41013942710947,-1.40880684990002
-1.4331627227693,-1.39969659957847
-1.4250911469713,-1.41908303015589
-1.41532079007237,-1.39856467950329
-1.42014085836779,-1.44280178661042
-1.42863318987192,-1.43267313911269
-1.42943292222546,-1.42627322360467
-1.39449522823453,-1.41851948047394
-1.38600011316673,-1.43083085747417
-1.41366083109312,-1.43009116855736
-1.43026421630616,-1.41317786554601
-1.39101828680613,-1.39795811480784
-1.39484404391736,-1.40458381939988
-1.42271392513282,-1.40755344082501
-1.40272450259641,-1.4037754004868
-1.42118467271029,-1.43048681253233
-1.41226399217655,-1.42393269060969
-1.40840788560176,-1.40906696543897
-1.40307622893791,-1.40273671158605
-1.39700526346464,-1.4196441460748
-1.42180833719483,-1.42212657865204
-1.44624180160821,-1.3848057320944
-1.39686824083564,-1.41092940740947
-1.4088276699673,-1.38903319934514
-1.3978627376724,-1.42171256904035
-1.44591487101115,-1.43285620120466
-1.39378986029405,-1.37691033498428
-1.40715638766988,-1.40278230164929
-1.42566050228585,-1.42331610452777
-1.4420992154578,-1.4110737878587
-1.41848369426925,-1.43099943419175
-1.41793139704722,-1.39606366711547
-1.41025691549048,-1.42244721897458
-1.4144620789427,-1.415467371984
-1.41124207042896,-1.38848494630932
-1.39804518794803,-1.38883929472789
-1.43478953644179,-1.39782556179538
-1.38318810554748,-1.42722633771644
-1.4106429634855,-1.40023684056679
-1.40826448551011,-1.40246723332866
-1.4320435421757,-1.39810293037052
-1.39528962522196,-1.40398611320072
-1.41421560140253,-1.40120603237486
-1.4156939672414,-1.38364118278972
-1.42472576125898,-1.40674847530843
-1.4156219581995,-1.43162013197558
-1.40636941620183,-1.39759177267054
-1.43303089297922,-1.41218780545217
-1.38639547016671,-1.39900306089226
-1.38973320992652,-1.40268703758026
-1.45568230768261,-1.41044388060632
-1.46310495845049,-1.41391210548595
-1.38410150763948,-1.41815091306639
-1.45835860319933,-1.41614403744404
-1.41606914452215,-1.4183293684357
-1.39222243773295,-1.39382586600215
-1.42545046139935,-1.41216400900082
-1.42880858686773,-1.41749823091437
-1.42658921657554,-1.43333301374188
-1.39458098731714,-1.41272239670572
-1.40202292230865,-1.38787298464873
-1.39403639973129,-1.39950969470911
-1.38485722286305,-1.42515484417059
-1.41685863131984,-1.41746071133845
-1.39526240108086,-1.38172857191831
-1.40821421444884,-1.42418849865346
-1.40288457666866,-1.45281697956509
-1.37963549716494,-1.4214158854661
-1.41377083965152,-1.3938331843515
-1.42427872485153,-1.42331137844125
-1.40065331810143,-1.39489179958372
-1.44779412025938,-1.4044354118907
-1.45468585772982,-1.39893037855997
-1.4176028636051,-1.39929620837565
-1.45246111961263,-1.41164736722517
-1.38779281167143,-1.41192311938159
-1.42414367519831,-1.3882586640705
-1.40528043462494,-1.40040244920806
-1.39834133585804,-1.40624761048764
-1.42353000911186,-1.39319445333164
-1.44155482889614,-1.40310013836668
-1.41281004383107,-1.40134339745433
-1.42907433318867,-1.3980788570699
-1.40078787045794,-1.39392687258821
-1.4072545415129,-1.41987808428524
-1.39261952367442,-1.40192845267864
-1.40906599573587,-1.37062169597309
-1.41465913684669,-1.40446691978853
-1.3949602162611,-1.42534411132103
-1.41741151653343,-1.40013948543785
-1.40789310420093,-1.41035389149981
-1.39827520389382,-1.40565526461895
-1.43898085565068,-1.40128328947492
-1.39460349045661,-1.42561655244416
-1.39553737062663,-1.38245089392231
-1.41685178282587,-1.42463038823344
-1.41028296934827,-1.41504034118805
-1.42361071954664,-1.43422727763295
-1.40729705707126,-1.42130642808098
-1.39852106505397,-1.40491571193011
-1.41643376661004,-1.4305250510755
-1.42676165584673,-1.4421331542213
-1.40738541283605,-1.39632201785987
-1.42192996019165,-1.38245193852269
-1.40318850168152,-1.41123651937776
-1.3974884798602,-1.42069744049753
-1.42311448472939,-1.40768228091123
-1.40392921307001,-1.41708336178863
-1.41825400167744,-1.41063375440183
-1.43104500654537,-1.4228608952839
-1.40271389204331,-1.44071734173142
-1.43507823448236,-1.42778494942598
-1.43894807839715,-1.37624608463494
-1.45988390904886,-1.40793603317474
-1.41502595818164,-1.41203179999916
-1.42647513155123,-1.41239780638856
-1.4081830593062,-1.43908757253972
-1.42930760576571,-1.40864826371747
-1.38849340899444,-1.42582291621113
-1.43479952235538,-1.4188561563767
-1.44695162314817,-1.39862254287679
-1.41577915797186,-1.40055203633397
-1.4162528296384,-1.41728193380651
-1.41147264614598,-1.41456722782891
-1.41605457216319,-1.42248431498771
-1.40401795190774,-1.40706816206541
-1.41016272824541,-1.40356089153632
-1.43723573215824,-1.41279228238892
-1.41015002125927,-1.40640963127065
-1.43216202587215,-1.39822409667
-1.38474521743406,-1.41664819423031
-1.40985373697985,-1.42063347221415
-1.43677610203303,-1.41060139816708
-1.39835917722623,-1.45775653193974
-1.39516044463766,-1.43982741571501
-1.38345878670071,-1.4555564257274
-1.42347922213052,-1.41124251900046
-1.43194300049853,-1.4129729347354
-1.41626791825856,-1.43728304847099
-1.40011288265604,-1.39962597568157
-1.41474043099895,-1.40523935334434
-1.40661169114567,-1.41732448902898
-1.40606587986736,-1.39372954979369
-1.45491695599955,-1.40968002650493
-1.39548484713343,-1.43297539707635
-1.41462110236179,-1.42648774434774
-1.40645786667879,-1.39862021913325
-1.43895228830487,-1.41769315550922
-1.41765938564499,-1.41407318281647
-1.42839880275588,-1.43002339741558
-1.42721168904983,-1.41519242921655
-1.41436765352647,-1.44892949784989
-1.40613606797726,-1.4134426061803
-1.41743629693149,-1.44324625274854
-1.39767522003752,-1.43572903124165
-1.40503412117624,-1.4141273428643
-1.45228602697183,-1.38835180668879
-1.39225834294429,-1.40362641960477
-1.39613453294332,-1.41020882986353
-1.41117502658423,-1.4242199230311
-1.41792823111107,-1.40908680126706
-1.4499066075058,-1.42447792085128
-1.43152361445431,-1.4116784943471
-1.40340722909909,-1.42473610756976
-1.40586829495989,-1.44234034258731
-1.39465405722486,-1.40234535867695
-1.43861844367722,-1.40990382772965
-1.39890469519703,-1.42065392952839
-1.3495953944935,-1.41201994179006
-1.40273015880003,-1.40409240697382
-1.39056204986774,-1.41223197365281
-1.4258388246006,-1.42781130821225
-1.44866550623081,-1.426784049537
-1.41206155329577,-1.41632007056453
-1.42040382124464,-1.41027156903898
-1.41083163062665,-1.41563358532961
-1.42559378638521,-1.38810020981243
-1.43287690446603,-1.37950878185209
-1.45888625935764,-1.41731758341118
-1.42007053699568,-1.4125653316579
-1.44703221865022,-1.39517753990484
-1.42029963111555,-1.41112782689105
-1.38956634203357,-1.41449965240718
-1.41050761051192,-1.42700377020675
-1.42476881838046,-1.40279412992537
-1.41926006289955,-1.39098011953223
-1.39635390242548,-1.41200808680545
-1.41909067982359,-1.41360640185522
-1.40538669835733,-1.42148035256027
-1.40799424819361,-1.3992161516091
-1.40851874670244,-1.40038280885049
-1.42219227454964,-1.41864958349845
-1.41449182453805,-1.41023780431167
-1.42203057934326,-1.40356990467293
-1.39197171605662,-1.40588271144831
-1.43017358165205,-1.41703212280465
-1.46595800583574,-1.4096475226962
-1.39035199384995,-1.39772812928181
-1.41480310253535,-1.39422058210569
-1.43530637623451,-1.45249828861291
-1.39814169579128,-1.38809431223945
-1.41950908410268,-1.41483124511019
-1.40312979911926,-1.42474387164041
-1.42421353019605,-1.43104257531595
-1.39072387087708,-1.40276002433442
-1.36812627279722,-1.41799483911066
-1.41221213938394,-1.41150979279451
-1.41401507862661,-1.39251924102649
-1.40166259900974,-1.42810720143592
-1.39870894673472,-1.41518772920458
-1.40202887220468,-1.40781766360018
-1.43444146158736,-1.42088603049928
-1.40198370156471,-1.41720913595196
-1.38776308730482,-1.40474946308664
-1.41244198946958,-1.39841358770379
-1.40261217454568,-1.42026002279287
-1.43472288941404,-1.41961263757083
-1.40999765748095,-1.42155648094798
-1.41451884562304,-1.42954765436049
-1.37637407739447,-1.42368284815134
-1.41223095449523,-1.40217559259226
-1.39581698387941,-1.39014061589508
-1.39900956009221,-1.40209512172411
-1.39120243464162,-1.42910869424344
-1.37952881648353,-1.43869094772255
-1.43724957383106,-1.4125588769713
-1.44107945970245,-1.40101807209637
-1.41450826400219,-1.4040578989419
-1.38561661848117,-1.40209348955998
-1.43065297019727,-1.40556476493192
-1.41446194897476,-1.3936091921496
-1.38776368353092,-1.40293558315187
-1.41205341236385,-1.40615432071388
-1.37960353652495,-1.42523058723442
-1.41799796669893,-1.40350801746644
-1.40509901328915,-1.41482319240825
-1.38728862781798,-1.43300653308417
-1.38864660554094,-1.44394810405844
-1.42848535597401,-1.40290735042072
-1.40689818149608,-1.40077424496129
-1.42528691247157,-1.42444627120776
-1.41594429394443,-1.37970222072983
-1.43919947504125,-1.41987186047124
-1.40785184974485,-1.42847143671018
-1.39344854412508,-1.40950481571392
-1.41809680295504,-1.38775252681152
-1.42594001306407,-1.40309544938629
-1.41330826253316,-1.43492042461092
-1.44431129512989,-1.39512944812523
-1.40788934342425,-1.39372451009855
-1.42650781613419,-1.39806628714148
-1.42361818479855,-1.42872873604193
-1.41622578536242,-1.41956726911329
-1.42149458456043,-1.43817283803005
-1.41211527552331,-1.4117456288953
-1.41806605958384,-1.40651585409893
-1.41632549212143,-1.36895299543457
-1.39539282636675,-1.43641439226129
-1.39499549576622,-1.41610162178186
-1.39342033410755,-1.447551300662
-1.41618669634211,-1.41090876626926
-1.39172233975909,-1.38205758070553
-1.42298858692836,-1.43719952627595
-1.43035831302008,-1.41988286055718
-1.38568099766103,-1.39629828864915
-1.40450531486843,-1.40683872972511
-1.43120836769784,-1.40408245408103
-1.38976919646529,-1.38416018635541
-1.43184327407954,-1.41066695148064
-1.4101061574533,-1.40252243406365
-1.41111146535621,-1.42724361746746
-1.43010262775202,-1.3937355188713
-1.40796901329098,-1.40223806676047
-1.40217291346214,-1.42553468397979
-1.41656359013866,-1.45485789775079
-1.39429877844958,-1.41922939659737
-1.39534499698781,-1.4173486947288
-1.41255123764409,-1.43818624861157
-1.41099079212931,-1.41130271723367
-1.45916537861257,-1.43126251368121
-1.39909341482231,-1.42016951500432
-1.43685904237,-1.41373618291018
-1.43586728893638,-1.39988515270236
-1.40968831803851,-1.41329973047371
-1.39991892956628,-1.42213934608792
-1.36400216881488,-1.37608423676801
-1.37442614169566,-1.40887359092373
-1.40033738277954,-1.42410618982042
-1.40755452113766,-1.40450290067129
-1.42331344651045,-1.41283410645693
-1.42126653411727,-1.40721149637199
-1.45358864334572,-1.39962841220903
-1.41192752038833,-1.41212435565742
-1.41895691607877,-1.4098872227009
-1.39790979614337,-1.42732162458114
-1.3985342393202,-1.41131407946395
-1.41262417750482,-1.41091984904225
-1.42705722017761,-1.40929680745114
-1.41898061504626,-1.4250798938214
-1.41300401729691,-1.423110794362
-1.39816373852276,-1.41707709867034
-1.4089296476429,-1.4250789238606
-1.4010886801988,-1.45029825479552
-1.38349813745255,-1.4191414305493
-1.39143678806992,-1.42658443774202
-1.4242680960285,-1.39940485499548
-1.45055829099112,-1.44420273582667
-1.4201107220927,-1.42913579815863
-1.38903596144656,-1.41635253243682
-1.40614555100795,-1.4419406648165
-1.42784980731943,-1.4507952746437
-1.42460845014328,-1.40695617345544
-1.41766382618073,-1.40509947711675
-1.42565576747923,-1.3757648684058
-1.390788272774,-1.41041505641883
-1.40895294080969,-1.41018873349153
-1.40380215426077,-1.42015690888844
-1.41480847387325,-1.43326809924906
-1.41468570074998,-1.41534270379372
-1.39681223115004,-1.44109903297006
-1.42609683437897,-1.3796850292763
-1.43338927231874,-1.44580890236773
-1.43523823050244,-1.43113357058028
-1.38730399655811,-1.41031101530874
-1.43235330208878,-1.42895380246371
-1.37480993425342,-1.38927703346064
-1.42261308135075,-1.38617573150997
-1.40513188481247,-1.41280331060572
-1.42006313101535,-1.4216239185729
-1.41330897607584,-1.43054929659305
-1.38434575074874,-1.42226683474403
-1.41604959168116,-1.39872449280969
-1.39491955787642,-1.42094771750887
-1.41999593869701,-1.43845694742168
-1.45218190141611,-1.37577165505408
-1.42705728040561,-1.38052798524839
-1.42976899686585,-1.39526342498683
-1.426890090377,-1.43221708850806
-1.41716618226736,-1.43303830973164
-1.41763503812351,-1.39613438030348
-1.40572190161768,-1.40052086014704
-1.40054443518778,-1.42349561560687
-1.43331819192964,-1.40585896540396
-1.40561476490188,-1.39750257022282
-1.40621839110698,-1.42639203942713
-1.39846955252332,-1.429043002066
-1.43551297016285,-1.41488996158613
-1.38640448713711,-1.41832204041545
-1.41321904336395,-1.40393752524607
-1.40168599063674,-1.3987197305124
-1.41079237449862,-1.42737923921373
-1.41302463859829,-1.40538795058125
-1.41301608143292,-1.42450796175444
-1.410759686977,-1.41284329764893
-1.41592605917411,-1.39390706479597
-1.40523906646026,-1.3904334762676
-1.44273333033162,-1.43045469007358
-1.40724478939052,-1.42991408939103
-1.42833659059769,-1.39306473631739
-1.42707695373089,-1.42191027454738
-1.42067357876141,-1.42838874881347
-1.40953548297755,-1.42244302504974
-1.40203992727939,-1.44034932720892
-1.42256327881964,-1.40799448192462
-1.44306710930035,-1.41995284690281
-1.45022126566345,-1.41538200171451
-1.40758485189971,-1.4159003681934
-1.40348970859725,-1.44802916309366
-1.42070987003109,-1.41663496092134
-1.45040996202716,-1.44931639679205
-1.41332262372046,-1.43849436451535
-1.36509654700738,-1.40959556267681
-1.42880244791107,-1.41658096974208
-1.40414629798551,-1.38423799136122
-1.42431539265535,-1.38642508919816
-1.38603652599442,-1.43366510582711
-1.40400733733904,-1.38717278063863
-1.4173578389158,-1.41818703276409
-1.39765302373034,-1.40770795341627
-1.39792334747251,-1.41563490561298
-1.38500512545648,-1.41515643138164
-1.41593321343641,-1.41993915049038
-1.40183909506818,-1.40892220467844
-1.39785711087804,-1.42545721055282
-1.43053784652494,-1.39129787329617
-1.38581597411513,-1.41837265936159
-1.43272115559312,-1.42109425404392
-1.41135278216415,-1.43505534453372
-1.43478754194746,-1.41147139387582
-1.44676953044518,-1.41208840775235
-1.40082845685008,-1.44156468233459
-1.41573838358757,-1.40079692155446
-1.43307558021105,-1.42281380583594
-1.39182116245647,-1.41600920561519
-1.39842713763114,-1.44786950130079
-1.43210443093444,-1.41021960490855
-1.42006452219687,-1.41916879956363
-1.41739185161692,-1.39722439918027
-1.40776621989638,-1.42163081039294
-1.42887688872271,-1.41829817940602
-1.3830919600978,-1.41126207123936
-1.42828013605216,-1.43683849300101
-1.37875774882649,-1.40122033455223
